_id,name,id,type,url,date,time,url_google,colors,description,iso_date,places
64ca0ace1b46c77e6bcc0142,IMG_7363,1NsM7nxsH-Y_NGEmWYnBlcmdVMMdURIT3,image/jpeg,../assets/photos/IMG_7363.jpg,2022:12:22,16:34:09,https://drive.google.com/uc?id=1NsM7nxsH-Y_NGEmWYnBlcmdVMMdURIT3,"[{'h': 210, 's': 40, 'l': 3}, {'h': 221, 's': 23, 'l': 70}, {'h': 16, 's': 45, 'l': 80}]",趁著還沒天黑前趕快去海邊晃晃，頭快要冷死了。,2022-12-22T16:34:09.000000Z,['三重']
64ca0acf1b46c77e6bcc0144,IMG_9111,1eGnh9KWPVydEVQ-cBCLrW8jpJcgYLKxG,image/jpeg,../assets/photos/IMG_9111.jpg,2023:01:28,08:32:12,https://drive.google.com/uc?id=1eGnh9KWPVydEVQ-cBCLrW8jpJcgYLKxG,"[{'h': 219, 's': 30, 'l': 48}, {'h': 349, 's': 24, 'l': 22}]",,2023-01-28T08:32:12.000000Z,['京都']
64ca0ad01b46c77e6bcc0145,IMG_0330,1oAlRmt3DhbsszdNMA043Xx70X-BtR7iZ,image/jpeg,../assets/photos/IMG_0330.jpg,2023:02:20,09:42:07,https://drive.google.com/uc?id=1oAlRmt3DhbsszdNMA043Xx70X-BtR7iZ,"[{'h': 223, 's': 25, 'l': 75}, {'h': 220, 's': 27, 'l': 40}]",看著遠處的山一層一層的，積雪之後變得更明顯了。,2023-02-20T09:42:07.000000Z,['岐阜']
64ca0ad01b46c77e6bcc0147,IMG_5759,1Z53wBNKikQQO7udnTreJ9v88vVwrpZvy,image/jpeg,../assets/photos/IMG_5759.jpg,2022:10:31,15:42:42,https://drive.google.com/uc?id=1Z53wBNKikQQO7udnTreJ9v88vVwrpZvy,"[{'h': 44, 's': 79, 'l': 34}, {'h': 62, 's': 64, 'l': 14}]",開始轉黃、變成黃綠色的銀杏。,2022-10-31T15:42:42.000000Z,['和歌山']
64ca0ad11b46c77e6bcc0148,IMG_8491,1ff9GNEc8xcx5CUN_3nfx10kkvcRqwT-l,image/jpeg,../assets/photos/IMG_8491.jpg,2022:12:29,15:06:46,https://drive.google.com/uc?id=1ff9GNEc8xcx5CUN_3nfx10kkvcRqwT-l,"[{'h': 226, 's': 43, 'l': 53}, {'h': 210, 's': 63, 'l': 88}]",,2022-12-29T15:06:46.000000Z,['廣島']
64ca0ad21b46c77e6bcc014a,IMG_5866,1Z-f-MaZyFcl9zKC-LqCzWzuiG-H_D_04,image/jpeg,../assets/photos/IMG_5866.jpg,2022:11:05,14:41:08,https://drive.google.com/uc?id=1Z-f-MaZyFcl9zKC-LqCzWzuiG-H_D_04,"[{'h': 218, 's': 55, 'l': 33}, {'h': 39, 's': 15, 'l': 54}, {'h': 40, 's': 9, 'l': 87}]",壯碩的古墳時期。,2022-11-05T14:41:08.000000Z,['兵庫']
64ca0ad21b46c77e6bcc014b,IMG_6749,1F-5Izmk63j_Q6dKHopVNQOxjBY6RyJEb,image/jpeg,../assets/photos/IMG_6749.jpg,2022:12:02,13:48:46,https://drive.google.com/uc?id=1F-5Izmk63j_Q6dKHopVNQOxjBY6RyJEb,"[{'h': 219, 's': 50, 'l': 53}, {'h': 29, 's': 2, 'l': 37}, {'h': 216, 's': 84, 'l': 81}]",篠山城。即將迎來萬分期盼的自由活動時間。,2022-12-02T13:48:46.000000Z,['兵庫']
64ca0ad31b46c77e6bcc014d,IMG_5889,1cfWsqWPbsShEm-1Ma-bslEqw2kVupELY,image/jpeg,../assets/photos/IMG_5889.jpg,2022:11:05,15:40:49,https://drive.google.com/uc?id=1cfWsqWPbsShEm-1Ma-bslEqw2kVupELY,"[{'h': 47, 's': 7, 'l': 40}, {'h': 217, 's': 28, 'l': 19}, {'h': 36, 's': 13, 'l': 70}]",,2022-11-05T15:40:49.000000Z,['兵庫']
64ca0ad31b46c77e6bcc014e,IMG_0388,1RpCVst_YeICSNBkjN110MCQpsBGDAw3F,image/jpeg,../assets/photos/IMG_0388.jpg,2023:02:20,13:16:41,https://drive.google.com/uc?id=1RpCVst_YeICSNBkjN110MCQpsBGDAw3F,"[{'h': 223, 's': 18, 'l': 58}, {'h': 47, 's': 4, 'l': 23}]",短暫放晴時又看見一層一層的山巒。,2023-02-20T13:16:41.000000Z,['岐阜']
64ca0ad41b46c77e6bcc014f,IMG_5407,1J9fuD8SS4EKucShftkUVs7wxsQa6Quqf,image/jpeg,../assets/photos/IMG_5407.jpg,2022:10:15,17:14:12,https://drive.google.com/uc?id=1J9fuD8SS4EKucShftkUVs7wxsQa6Quqf,"[{'h': 218, 's': 38, 'l': 73}, {'h': 53, 's': 19, 'l': 18}, {'h': 50, 's': 9, 'l': 87}]",,2022-10-15T17:14:12.000000Z,"['兵庫', '神戶', '摩耶山']"
64ca0ad51b46c77e6bcc0153,IMG_1151,1LCs_MVrs6fQNN5QYbCBBDv9Xih8g5v2k,image/jpeg,../assets/photos/IMG_1151.jpg,2023:03:20,15:43:33,https://drive.google.com/uc?id=1LCs_MVrs6fQNN5QYbCBBDv9Xih8g5v2k,"[{'h': 47, 's': 4, 'l': 22}, {'h': 46, 's': 11, 'l': 45}]",,2023-03-20T15:43:33.000000Z,['京都']
64ca0ad61b46c77e6bcc0154,IMG_9023,1AmvmT7-uBqjhwg2QPQoQ2XBM5373aEpQ,image/jpeg,../assets/photos/IMG_9023.jpg,2023:01:27,13:38:00,https://drive.google.com/uc?id=1AmvmT7-uBqjhwg2QPQoQ2XBM5373aEpQ,"[{'h': 45, 's': 81, 'l': 77}, {'h': 358, 's': 55, 'l': 18}]",看完鳳凰來看狐狸。,2023-01-27T13:38:00.000000Z,['京都']
64ca0ad61b46c77e6bcc0155,IMG_7528,185ZggzIgJC_U9-TMFUP_-o57UITaS5aF,image/jpeg,../assets/photos/IMG_7528.jpg,2022:12:24,09:04:03,https://drive.google.com/uc?id=185ZggzIgJC_U9-TMFUP_-o57UITaS5aF,"[{'h': 218, 's': 58, 'l': 55}, {'h': 192, 's': 6, 'l': 42}, {'h': 230, 's': 7, 'l': 15}]",過了馬路一個回頭又不小心被驚訝到。,2022-12-24T09:04:03.000000Z,['靜岡']
64ca0ad71b46c77e6bcc0156,IMG_0717,1-BEmczs_dGMRnb1im9dkj2vlqnoU5D1T,image/jpeg,../assets/photos/IMG_0717.jpg,2023:03:06,16:38:43,https://drive.google.com/uc?id=1-BEmczs_dGMRnb1im9dkj2vlqnoU5D1T,"[{'h': 40, 's': 17, 'l': 39}, {'h': 27, 's': 43, 'l': 59}, {'h': 34, 's': 30, 'l': 18}]",港島站出來的第一家餐廳是平價牛排館，最後離開的那天第二次吃了這裡的咖喱飯和漢堡。,2023-03-06T16:38:43.000000Z,"['神戶', '兵庫', 'ポートアイランド']"
64ca0ad71b46c77e6bcc0157,IMG_8327,1C9GUstN55fBT73Vq-z0RAIrV3GYLPy-a,image/jpeg,../assets/photos/IMG_8327.jpg,2022:12:28,09:37:50,https://drive.google.com/uc?id=1C9GUstN55fBT73Vq-z0RAIrV3GYLPy-a,"[{'h': 227, 's': 3, 'l': 25}, {'h': 216, 's': 77, 'l': 82}, {'h': 33, 's': 29, 'l': 59}]",望著有河流的深淵，旁邊的告示牌說有熊出沒，莫名的就開始緊張了起來，畢竟除了我以外也沒有別人。有點害怕。,2022-12-28T09:37:50.000000Z,['栃木']
64ca0ad81b46c77e6bcc0158,IMG_8777,1yJJ0Ns9_TE9SU0aORFNBP_nVF3610kT3,image/jpeg,../assets/photos/IMG_8777.jpg,2023:01:12,15:07:08,https://drive.google.com/uc?id=1yJJ0Ns9_TE9SU0aORFNBP_nVF3610kT3,"[{'h': 32, 's': 12, 'l': 65}, {'h': 20, 's': 27, 'l': 31}]",台灣小夥伴交換跨年旅行的お土産！我是雪男子,2023-01-12T15:07:08.000000Z,"['神戶大學', '神戶', '兵庫', '六甲']"
64ca0ad81b46c77e6bcc0159,IMG_0828,127wJWnJanCHAAkfaJykuKMqZI7tXi3j5,image/jpeg,../assets/photos/IMG_0828.jpg,2023:03:10,17:16:00,https://drive.google.com/uc?id=127wJWnJanCHAAkfaJykuKMqZI7tXi3j5,"[{'h': 44, 's': 43, 'l': 78}, {'h': 338, 's': 8, 'l': 53}, {'h': 210, 's': 75, 'l': 95}]",宿舍附近的櫻花已經開了。,2023-03-10T17:16:00.000000Z,"['神戶', '兵庫', 'ポートアイランド']"
64ca0ad81b46c77e6bcc015a,IMG_5283,15AbitllcJgMUHlIAro5Hq3-_VMI2nbEH,image/jpeg,../assets/photos/IMG_5283.jpg,2022:10:10,16:08:51,https://drive.google.com/uc?id=15AbitllcJgMUHlIAro5Hq3-_VMI2nbEH,"[{'h': 0, 's': 0, 'l': 94}, {'h': 60, 's': 7, 'l': 60}, {'h': 57, 's': 26, 'l': 33}]",從京都御苑走出來，沿著不知道哪一條大橋的路上走。,2022-10-10T16:08:51.000000Z,['京都']
64ca0ad91b46c77e6bcc015b,IMG_8848,1qOrRGcwA1z4Gu6QhBkp1OhqLnNbCeMUL,image/jpeg,../assets/photos/IMG_8848.jpg,2023:01:17,12:12:20,https://drive.google.com/uc?id=1qOrRGcwA1z4Gu6QhBkp1OhqLnNbCeMUL,"[{'h': 220, 's': 51, 'l': 65}, {'h': 332, 's': 41, 'l': 13}]",上學路上一直在施工的工地。,2023-01-17T12:12:20.000000Z,"['神戶', '兵庫', '六甲']"
64ca0ad91b46c77e6bcc015c,IMG_5329,17j8Lsxi4njSNku9OpGlWijzqZ2u_ejXD,image/jpeg,../assets/photos/IMG_5329.jpg,2022:10:12,17:38:24,https://drive.google.com/uc?id=17j8Lsxi4njSNku9OpGlWijzqZ2u_ejXD,"[{'h': 210, 's': 5, 'l': 54}, {'h': 56, 's': 12, 'l': 31}, {'h': 20, 's': 30, 'l': 60}]",回家時經常會看到的景色。,2022-10-12T17:38:24.000000Z,"['神戶', '兵庫', '港島', 'ポートアイランド']"
64ca0ada1b46c77e6bcc015d,IMG_7617,1iT3las1wOSxLi43QVi8E-7f-DQY9e8Br,image/jpeg,../assets/photos/IMG_7617.jpg,2022:12:24,15:14:56,https://drive.google.com/uc?id=1iT3las1wOSxLi43QVi8E-7f-DQY9e8Br,"[{'h': 217, 's': 71, 'l': 65}, {'h': 41, 's': 6, 'l': 37}, {'h': 34, 's': 29, 'l': 54}]",前往山梨縣看另一邊富士，有時候路邊的植被看起來像在什麼莽原地帶。,2022-12-24T15:14:56.000000Z,['靜岡']
64ca0ada1b46c77e6bcc015e,IMG_6790,1heYQSpDJOrVbX48_5uXDF1QfJt388h7u,image/jpeg,../assets/photos/IMG_6790.jpg,2022:12:02,16:11:10,https://drive.google.com/uc?id=1heYQSpDJOrVbX48_5uXDF1QfJt388h7u,"[{'h': 217, 's': 57, 'l': 62}, {'h': 152, 's': 18, 'l': 11}, {'h': 48, 's': 10, 'l': 40}]",回程前最後一眼丹波篠山城。,2022-12-02T16:11:10.000000Z,['兵庫']
64ca0adb1b46c77e6bcc0160,IMG_1110,1z2RxPRclzbJHn6EO5LEIN9C_kgvuhHfC,image/jpeg,../assets/photos/IMG_1110.jpg,2023:03:20,13:18:04,https://drive.google.com/uc?id=1z2RxPRclzbJHn6EO5LEIN9C_kgvuhHfC,"[{'h': 9, 's': 2, 'l': 51}, {'h': 17, 's': 5, 'l': 23}, {'h': 33, 's': 29, 'l': 89}]",,2023-03-20T13:18:04.000000Z,['京都']
64ca0adb1b46c77e6bcc0161,IMG_8448,10MEPK6iS-ErnZEZ_HklbG_cTV5cphBBh,image/jpeg,../assets/photos/IMG_8448.jpg,2022:12:29,11:31:26,https://drive.google.com/uc?id=10MEPK6iS-ErnZEZ_HklbG_cTV5cphBBh,"[{'h': 216, 's': 16, 'l': 53}]",駛向海上大鳥居，像是整座島都是聖域。,2022-12-29T11:31:26.000000Z,['廣島']
64ca0adc1b46c77e6bcc0163,IMG_0582,1nn352sEiE0jrER5p2_uSwhKG2NU6ai6z,image/jpeg,../assets/photos/IMG_0582.jpg,2023:02:25,15:23:36,https://drive.google.com/uc?id=1nn352sEiE0jrER5p2_uSwhKG2NU6ai6z,"[{'h': 219, 's': 43, 'l': 44}, {'h': 60, 's': 8, 'l': 95}, {'h': 216, 's': 61, 'l': 64}]",,2023-02-25T15:23:36.000000Z,"['兵庫', '神戶', 'ポートアイランド']"
64ca0add1b46c77e6bcc0165,IMG_6397,1veqoEUR_eAeRlgIstC40XJM2OwtW-SpI,image/jpeg,../assets/photos/IMG_6397.jpg,2022:11:19,10:20:46,https://drive.google.com/uc?id=1veqoEUR_eAeRlgIstC40XJM2OwtW-SpI,"[{'h': 67, 's': 10, 'l': 29}, {'h': 66, 's': 18, 'l': 54}, {'h': 232, 's': 33, 'l': 91}]",另一個瀑布（名字完全沒印象）。,2022-11-19T10:20:46.000000Z,['屋久島']
64ca0ade1b46c77e6bcc0167,IMG_0756,1yTHXxQOvjbn6l4uVtDHde_qomwSk-T6s,image/jpeg,../assets/photos/IMG_0756.jpg,2023:03:08,14:22:09,https://drive.google.com/uc?id=1yTHXxQOvjbn6l4uVtDHde_qomwSk-T6s,"[{'h': 219, 's': 24, 'l': 24}, {'h': 34, 's': 24, 'l': 56}, {'h': 180, 's': 3, 'l': 40}]",繞完一、二宮後三宮在大丸百貨的附近。到這裡才終於下定決心想買巡迴的集印章，開始搜集御朱印。在旁邊的便利商店買了水之後繼續朝四宮前進，開始爬山。,2023-03-08T14:22:09.000000Z,"['三宮', '神戶', '兵庫']"
64ca0ade1b46c77e6bcc0168,IMG_7512,1puLQ90q96mfWM1rE1C6Er-ypgrGM1OGo,image/jpeg,../assets/photos/IMG_7512.jpg,2022:12:23,21:21:43,https://drive.google.com/uc?id=1puLQ90q96mfWM1rE1C6Er-ypgrGM1OGo,"[{'h': 30, 's': 32, 'l': 40}, {'h': 250, 's': 9, 'l': 38}]",臨時起意在富士宮逛了 UQ 後晚上從膠囊旅館出來去附近的カラオケ。這家很貴，珍珠奶茶的珍珠有點硬。,2022-12-23T21:21:43.000000Z,['靜岡']
64ca0adf1b46c77e6bcc016a,IMG_6246,1-RGiVxtfYIt7wN0ApVmBBmmr_Zdcgg2y,image/jpeg,../assets/photos/IMG_6246.jpg,2022:11:14,15:02:45,https://drive.google.com/uc?id=1-RGiVxtfYIt7wN0ApVmBBmmr_Zdcgg2y,"[{'h': 44, 's': 24, 'l': 37}, {'h': 29, 's': 14, 'l': 66}, {'h': 4, 's': 43, 'l': 6}]",跟隨著專業攝影師找到的美景。,2022-11-14T15:02:45.000000Z,['奈良']
64ca0ae01b46c77e6bcc016b,IMG_6616,1SSyJ3U0JRRVAmI599x3IWfRpZwxRVxIg,image/jpeg,../assets/photos/IMG_6616.jpg,2022:11:27,11:23:50,https://drive.google.com/uc?id=1SSyJ3U0JRRVAmI599x3IWfRpZwxRVxIg,"[{'h': 77, 's': 17, 'l': 7}, {'h': 19, 's': 46, 'l': 56}]",在有馬溫泉拍不完的楓葉，仔細看起來都已經乾枯有裂痕準備掉落了的樣子。,2022-11-27T11:23:50.000000Z,"['兵庫', '神戶']"
64ca0ae11b46c77e6bcc016e,IMG_6180,1S8X9-hDpPYJOEzznNRuX6HDsUbmNXNmT,image/jpeg,../assets/photos/IMG_6180.jpg,2022:11:13,18:01:51,https://drive.google.com/uc?id=1S8X9-hDpPYJOEzznNRuX6HDsUbmNXNmT,"[{'h': 82, 's': 37, 'l': 10}, {'h': 75, 's': 32, 'l': 28}]",來看夜楓的人很多，大家都在拍著照，相較於其他景點這裡的日本人比例似乎更高。,2022-11-13T18:01:51.000000Z,['京都']
64ca0ae11b46c77e6bcc016f,IMG_1215,12yzdElm_EyUb1H0OlgiUXdDZH2nyBSy3,image/jpeg,../assets/photos/IMG_1215.jpg,2023:03:21,18:16:55,https://drive.google.com/uc?id=12yzdElm_EyUb1H0OlgiUXdDZH2nyBSy3,"[{'h': 223, 's': 58, 'l': 69}, {'h': 227, 's': 26, 'l': 44}, {'h': 232, 's': 43, 'l': 14}]",住在宿舍最後一天。因為冰箱都清空了，想說去外面覓食。結果沒想到晚上什麼都沒開，繞了一整圈所有店都關門了，最後又繞回 LAWSON 隨便買了泡麵吃。經過 Grocery 時還想著不想吃牛排，繼續向前走，這是當時拍下的國宅。和所有故事不一樣，真實情況是「最後一個夜晚是個寒酸的一餐」，荒唐到太過真實、想起也忍不住微笑。,2023-03-21T18:16:55.000000Z,"['神戶', 'ポートアイランド', '兵庫']"
64ca0ae21b46c77e6bcc0170,IMG_5981,1JKMOmXlzE1DhkZjz1l2dxWSIQF74GIZH,image/jpeg,../assets/photos/IMG_5981.jpg,2022:11:08,13:07:54,https://drive.google.com/uc?id=1JKMOmXlzE1DhkZjz1l2dxWSIQF74GIZH,"[{'h': 104, 's': 8, 'l': 35}, {'h': 42, 's': 15, 'l': 52}, {'h': 60, 's': 3, 'l': 12}]",星期二是到國際文化學院（？）上日文語言學的日子。上課前在路旁的椅子上坐著、翻著從合作社訂來的日文課本。記得隔壁好像還有學生在講著學習語言的事情。這張照片應該是在爬著牆外樓梯要到教室時拍的。,2022-11-08T13:07:54.000000Z,"['兵庫', '神戶', '六甲', '神戶大學']"
64ca0ae21b46c77e6bcc0171,IMG_7400,1GSsqCdh-wLyWNr7vy7AADDUL9hsy8opG,image/jpeg,../assets/photos/IMG_7400.jpg,2022:12:22,17:06:34,https://drive.google.com/uc?id=1GSsqCdh-wLyWNr7vy7AADDUL9hsy8opG,"[{'h': 221, 's': 15, 'l': 63}, {'h': 30, 's': 14, 'l': 5}]",,2022-12-22T17:06:34.000000Z,['三重']
64ca0ae31b46c77e6bcc0174,IMG_1184,18X9KAdi9HXpAnFnfxboHdaaxkjRS_ft3,image/jpeg,../assets/photos/IMG_1184.jpg,2023:03:20,18:00:39,https://drive.google.com/uc?id=18X9KAdi9HXpAnFnfxboHdaaxkjRS_ft3,"[{'h': 217, 's': 31, 'l': 14}, {'h': 218, 's': 27, 'l': 70}, {'h': 37, 's': 23, 'l': 73}]",排隊準備進去二条城前，夕陽染在護城河（堀）上。,2023-03-20T18:00:39.000000Z,['京都']
64ca0ae41b46c77e6bcc0175,IMG_0146,1D_PTWDLjB1fvsaJulBr2LWlOESHB23Pd,image/jpeg,../assets/photos/IMG_0146.jpg,2023:02:18,14:51:32,https://drive.google.com/uc?id=1D_PTWDLjB1fvsaJulBr2LWlOESHB23Pd,"[{'h': 206, 's': 10, 'l': 83}, {'h': 217, 's': 15, 'l': 39}]",五箇山的公車站牌，搭世界遺產巴士在菅沼下車，對面的候車亭也很有冬天雪國的建築造型。,2023-02-18T14:51:32.000000Z,['富山']
64ca0ae41b46c77e6bcc0176,IMG_6092,1RCFtskFgsXQNRnlMQCMSEnsdJMp6m2Bp,image/jpeg,../assets/photos/IMG_6092.jpg,2022:11:13,11:20:54,https://drive.google.com/uc?id=1RCFtskFgsXQNRnlMQCMSEnsdJMp6m2Bp,"[{'h': 189, 's': 3, 'l': 33}, {'h': 7, 's': 18, 'l': 50}]",在入口的橋上喬了很多不同的構圖來呈現楓葉（？,2022-11-13T11:20:54.000000Z,['滋賀']
64ca0ae51b46c77e6bcc0178,IMG_0845,1Beoev4DygZO7eYJ4xAo9JuUssKPzAxnO,image/jpeg,../assets/photos/IMG_0845.jpg,2023:03:11,16:11:16,https://drive.google.com/uc?id=1Beoev4DygZO7eYJ4xAo9JuUssKPzAxnO,"[{'h': 42, 's': 6, 'l': 40}, {'h': 83, 's': 6, 'l': 84}, {'h': 60, 's': 2, 'l': 18}]",元町商店街的大招牌很有馬賽克的氣氛。,2023-03-11T16:11:16.000000Z,"['兵庫', '神戶', '元町']"
64ca0ae61b46c77e6bcc0179,IMG_0453,19Ekz3DZkAWBJ5TwF0cIIjgWwxnf8bKkH,image/jpeg,../assets/photos/IMG_0453.jpg,2023:02:23,13:35:13,https://drive.google.com/uc?id=19Ekz3DZkAWBJ5TwF0cIIjgWwxnf8bKkH,"[{'h': 26, 's': 22, 'l': 40}, {'h': 220, 's': 25, 'l': 77}]",中午在侏羅紀公園吃了好吃大肉餐，然後繼續排隊行程。一進門用日文問了路人該怎麼搶 Spy Family 的遊戲，結果衝到門口和一堆人一起扼脘地看著「已結束」的牌子。,2023-02-23T13:35:13.000000Z,['大阪']
64ca0ae61b46c77e6bcc017a,IMG_9058,1SnHpqMuqm8AJx7sRm2cxLdz2sHqPenlB,image/jpeg,../assets/photos/IMG_9058.jpg,2023:01:27,14:55:21,https://drive.google.com/uc?id=1SnHpqMuqm8AJx7sRm2cxLdz2sHqPenlB,"[{'h': 150, 's': 2, 'l': 86}, {'h': 212, 's': 12, 'l': 34}]",,2023-01-27T14:55:21.000000Z,['京都']
64ca0ae61b46c77e6bcc017b,IMG_0003,1Wsh6Hr8EP-swJxS10CZOXfggFldXpe3x,image/jpeg,../assets/photos/IMG_0003.jpg,2023:02:17,09:24:21,https://drive.google.com/uc?id=1Wsh6Hr8EP-swJxS10CZOXfggFldXpe3x,"[{'h': 222, 's': 26, 'l': 74}, {'h': 36, 's': 12, 'l': 30}]",經過早晨的氷見，沒什麼人。,2023-02-17T09:24:21.000000Z,['富山']
64ca0ae71b46c77e6bcc017c,IMG_1038,1Q89kn9kp10ZtmiAY8ocBSmH0_b4BsUnR,image/jpeg,../assets/photos/IMG_1038.jpg,2023:03:19,15:23:24,https://drive.google.com/uc?id=1Q89kn9kp10ZtmiAY8ocBSmH0_b4BsUnR,"[{'h': 189, 's': 5, 'l': 40}, {'h': 203, 's': 17, 'l': 70}]",夙川的櫻花還早。,2023-03-19T15:23:24.000000Z,['兵庫']
64ca0ae71b46c77e6bcc017d,IMG_6591,1NTQ_qanFT7WeLOP5CfVT4FAN024dE-8l,image/jpeg,../assets/photos/IMG_6591.jpg,2022:11:27,10:42:38,https://drive.google.com/uc?id=1NTQ_qanFT7WeLOP5CfVT4FAN024dE-8l,"[{'h': 40, 's': 9, 'l': 51}, {'h': 46, 's': 44, 'l': 88}, {'h': 32, 's': 26, 'l': 24}]",第二次來有馬溫泉，和朋友一起。買了上次沒開的栗子冰淇淋。,2022-11-27T10:42:38.000000Z,"['兵庫', '神戶']"
64ca0ae81b46c77e6bcc017f,IMG_0279,1XJzsqBQ1II39JLUcWMV-1rFVkmu-0VKC,image/jpeg,../assets/photos/IMG_0279.jpg,2023:02:19,18:55:45,https://drive.google.com/uc?id=1XJzsqBQ1II39JLUcWMV-1rFVkmu-0VKC,"[{'h': 345, 's': 18, 'l': 4}]",觀光客式拍照。,2023-02-19T18:55:45.000000Z,['岐阜']
64ca0ae91b46c77e6bcc0180,IMG_1254,12jvcJJIlf0u2lhV7r76GqyCnQDU2JDTk,image/jpeg,../assets/photos/IMG_1254.jpg,2023:03:22,16:13:06,https://drive.google.com/uc?id=12jvcJJIlf0u2lhV7r76GqyCnQDU2JDTk,"[{'h': 300, 's': 4, 'l': 30}, {'h': 217, 's': 27, 'l': 72}]",,2023-03-22T16:13:06.000000Z,['大阪']
64ca0ae91b46c77e6bcc0181,IMG_6745,1XLs94RUiHG8CczuM0lPy-mkoVDH7h3Fq,image/jpeg,../assets/photos/IMG_6745.jpg,2022:12:02,12:08:50,https://drive.google.com/uc?id=1XLs94RUiHG8CczuM0lPy-mkoVDH7h3Fq,"[{'h': 60, 's': 2, 'l': 62}, {'h': 149, 's': 0, 'l': 39}]",聽說是農學部的學生們自己種的野菜做成的便當,2022-12-02T12:08:50.000000Z,['兵庫']
64ca0aea1b46c77e6bcc0183,IMG_7504,1ec7lZt2C-QjMENg-aW1flkP7UPg3lGnB,image/jpeg,../assets/photos/IMG_7504.jpg,2022:12:23,16:32:37,https://drive.google.com/uc?id=1ec7lZt2C-QjMENg-aW1flkP7UPg3lGnB,"[{'h': 218, 's': 50, 'l': 78}, {'h': 211, 's': 18, 'l': 24}, {'h': 36, 's': 20, 'l': 82}]",在海邊晃了滿久一直朝富士山的方向走去，直到山頭被光照到的地方越來越少才動身去看夜景（結果那個夜景觀景台什麼都看不到，在那邊繼續了自販機玉米濃湯大評比）。,2022-12-23T16:32:37.000000Z,['靜岡']
64ca0aea1b46c77e6bcc0184,IMG_0107,1d7VFnejN88bgbEzRNvXOaGTlpNpt4QW6,image/jpeg,../assets/photos/IMG_0107.jpg,2023:02:18,11:21:07,https://drive.google.com/uc?id=1d7VFnejN88bgbEzRNvXOaGTlpNpt4QW6,"[{'h': 216, 's': 11, 'l': 70}, {'h': 0, 's': 1, 'l': 35}]",,2023-02-18T11:21:07.000000Z,['富山']
64ca0aeb1b46c77e6bcc0185,IMG_1203,1XTL7SWq9nNHtXH2X9AgasOT3JO74t3LL,image/jpeg,../assets/photos/IMG_1203.jpg,2023:03:20,18:46:56,https://drive.google.com/uc?id=1XTL7SWq9nNHtXH2X9AgasOT3JO74t3LL,"[{'h': 231, 's': 78, 'l': 5}, {'h': 14, 's': 4, 'l': 37}]",夜櫻沒有想像中得有趣，逛完燈光展之後回到市區附近，隨處找了一家似乎滿有名的拉麵店，一樣點了拉麵後才又開始後悔應該吃沾麵。總之是好吃的，就這樣畫下最後一次京都行的句點。,2023-03-20T18:46:56.000000Z,['京都']
64ca0aeb1b46c77e6bcc0186,IMG_1347,1bXzjt4Y8EDfCwmMrp82pZDJC05F0Eb2o,image/jpeg,../assets/photos/IMG_1347.jpg,2023:03:23,15:51:42,https://drive.google.com/uc?id=1bXzjt4Y8EDfCwmMrp82pZDJC05F0Eb2o,"[{'h': 180, 's': 3, 'l': 55}, {'h': 201, 's': 26, 'l': 22}]",櫻花瓣沿著樓梯灑下來，如果是滿開的情況一定就像動漫裡的場景一樣吧。,2023-03-23T15:51:42.000000Z,['和歌山']
64ca0aeb1b46c77e6bcc0187,IMG_6196,1_HJVFTYVx04u2EFbQmL84kTlxsvaTMAF,image/jpeg,../assets/photos/IMG_6196.jpg,2022:11:13,21:36:56,https://drive.google.com/uc?id=1_HJVFTYVx04u2EFbQmL84kTlxsvaTMAF,"[{'h': 37, 's': 16, 'l': 51}, {'h': 24, 's': 38, 'l': 26}]",在奈良的青年旅館。遇到了一個很愛聊天的日本阿伯，聊了一下之後但我真的沒辦法這樣高能量的社交，最後還是有點迴避了，稍微有點對不起。另一個我記得是西方人，倒是完全不太想理他的樣子。,2022-11-13T21:36:56.000000Z,['奈良']
64ca0aec1b46c77e6bcc0188,IMG_6528,1F6Ra8_BLKbiKT26QaEz3AzSKYtpfYUrf,image/jpeg,../assets/photos/IMG_6528.jpg,2022:11:21,17:22:53,https://drive.google.com/uc?id=1F6Ra8_BLKbiKT26QaEz3AzSKYtpfYUrf,"[{'h': 217, 's': 3, 'l': 49}]",在日本居住的期間發現的唯一一個神奇寶貝人孔蓋，いぶすきのイブいー。,2022-11-21T17:22:53.000000Z,['鹿耳島']
64ca0aec1b46c77e6bcc0189,IMG_6894,16pnfNNf3LOLS8e08FEzQTYbfLisvvXzl,image/jpeg,../assets/photos/IMG_6894.jpg,2022:12:03,13:46:25,https://drive.google.com/uc?id=16pnfNNf3LOLS8e08FEzQTYbfLisvvXzl,"[{'h': 217, 's': 46, 'l': 82}, {'h': 86, 's': 15, 'l': 22}]",在嵐山邊緣的山坡上望向京都盆地。,2022-12-03T13:46:25.000000Z,['京都']
64ca0aed1b46c77e6bcc018a,IMG_1081,19HFZy-VdEEFyMylSSKqzS3P4YOVpIox6,image/jpeg,../assets/photos/IMG_1081.jpg,2023:03:20,12:51:32,https://drive.google.com/uc?id=19HFZy-VdEEFyMylSSKqzS3P4YOVpIox6,"[{'h': 18, 's': 8, 'l': 38}, {'h': 218, 's': 46, 'l': 63}, {'h': 14, 's': 13, 'l': 58}]",,2023-03-20T12:51:32.000000Z,['京都']
